address,suburb,postcode,roof_type,green_area
11-13 Pasley Street South,South Yarra,3141,Flat,169.4883767039053
11-13 Pasley Street South,South Yarra,3141,Flat,169.4883767039053
886-888 Swanston Street,Carlton,3053,Hip,158.51976203073505
886-888 Swanston Street,Carlton,3053,Hip,158.51976203073505
57 McCracken Street,Kensington,3031,Flat,154.16391185469075
57 McCracken Street,Kensington,3031,Flat,154.16391185469075
57 McCracken Street,Kensington,3031,Flat,164.7427305167191
57 McCracken Street,Kensington,3031,Flat,164.7427305167191
8-14 Rankins Lane,Melbourne (CBD),3000,Gable,224.74970301522166
387 Victoria Street,West Melbourne (Residential),3003,Flat,224.74970301522166
387 Victoria Street,West Melbourne (Residential),3003,Flat,224.74970301522166
2 Miller Place,West Melbourne (Residential),3003,Flat,224.74970301522166
2 Miller Place,West Melbourne (Residential),3003,Flat,224.74970301522166
146 Bellair Street,Kensington,3031,Hip,224.74970301522166
146 Bellair Street,Kensington,3031,Hip,224.74970301522166
17 Drury Street,Kensington,3031,Gable,224.74970301522166
17 Drury Street,Kensington,3031,Gable,224.74970301522166
35 Provost Street,North Melbourne,3051,Gable,224.74970301522166
35 Provost Street,North Melbourne,3051,Gable,172.31271430179353
39 Millswyn Street,South Yarra,3141,Flat,172.31271430179353
39 Millswyn Street,South Yarra,3141,Flat,184.6464295427983
39 Millswyn Street,South Yarra,3141,Hip,184.6464295427983
108 Canning Street,Carlton,3053,Flat,224.74970301522166
108 Canning Street,Carlton,3053,Flat,224.74970301522166
153 Drummond Street,Carlton,3053,Hip,224.74970301522166
153 Drummond Street,Carlton,3053,Hip,224.74970301522166
726 Queensberry Street,North Melbourne,3051,Hip,224.74970301522166
726 Queensberry Street,North Melbourne,3051,Hip,224.74970301522166
90-94 Stockmans Way,Kensington,3031,Gable,224.74970301522166
90-94 Stockmans Way,Kensington,3031,Gable,224.74970301522166
600 Victoria Street,North Melbourne,3051,Flat,224.74970301522166
600 Victoria Street,North Melbourne,3051,Flat,224.74970301522166
600 Victoria Street,North Melbourne,3051,Hip,224.74970301522166
600 Victoria Street,North Melbourne,3051,Hip,224.74970301522166
8 Smorgon Square,Kensington,3031,Hip,224.74970301522166
8 Smorgon Square,Kensington,3031,Hip,212.6692431657731
205 Drummond Street,Carlton,3053,Hip,212.6692431657731
205 Drummond Street,Carlton,3053,Hip,224.74970301522166
40 McCracken Street,Kensington,3031,Hip,224.74970301522166
40 McCracken Street,Kensington,3031,Hip,56.21448165359291
186 Elgin Street,Carlton,3053,Flat,56.21448165359291
186 Elgin Street,Carlton,3053,Flat,224.74970301522166
140-142 Jolimont Road,East Melbourne,3002,Flat,224.74970301522166
140-142 Jolimont Road,East Melbourne,3002,Flat,158.67617424080518
140-142 Jolimont Road,East Melbourne,3002,Flat,158.67617424080518
140-142 Jolimont Road,East Melbourne,3002,Hip,224.74970301522166
140-142 Jolimont Road,East Melbourne,3002,Hip,224.74970301522166
140-142 Jolimont Road,East Melbourne,3002,Hip,60.77752259598264
63 South Wharf Drive,Docklands,3008,Flat,60.77752259598264
63 South Wharf Drive,Docklands,3008,Flat,224.74970301522166
63 South Wharf Drive,Docklands,3008,Flat,224.74970301522166
63 South Wharf Drive,Docklands,3008,Flat,3.958550150405561
7 Barak Street,Parkville,3052,Flat,3.958550150405561
7 Barak Street,Parkville,3052,Flat,224.74970301522166
51 Cardigan Street,Carlton,3053,Hip,224.74970301522166
51 Cardigan Street,Carlton,3053,Hip,224.74970301522166
16 Lambeth Street,Kensington,3031,Hip,224.74970301522166
16 Lambeth Street,Kensington,3031,Hip,206.09262528713109
241-249 Rathdowne Street,Carlton,3053,Flat,206.09262528713109
241-249 Rathdowne Street,Carlton,3053,Flat,224.74970301522166
241-249 Rathdowne Street,Carlton,3053,Flat,224.74970301522166
241-249 Rathdowne Street,Carlton,3053,Flat,224.74970301522166
241-249 Rathdowne Street,Carlton,3053,Flat,224.74970301522166
241-249 Rathdowne Street,Carlton,3053,Flat,224.74970301522166
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,224.74970301522166
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,211.83559299432858
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,211.83559299432858
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,190.95726716361773
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,190.95726716361773
57-77 Dudley Street,West Melbourne (Residential),3003,Flat,224.74970301522166
49-51 Arnold Street,South Yarra,3141,Flat,224.74970301522166
49-51 Arnold Street,South Yarra,3141,Flat,224.74970301522166
8 Sauvage Street,Parkville,3052,Gable,224.74970301522166
8 Sauvage Street,Parkville,3052,Gable,224.74970301522166
13-35 Caytre Crescent,North Melbourne,3051,Gable,224.74970301522166
13-35 Caytre Crescent,North Melbourne,3051,Gable,224.74970301522166
6 Nottingham Street,Kensington,3031,Flat,224.74970301522166
6 Nottingham Street,Kensington,3031,Flat,162.56201831125318
54 Rankins Road,Kensington,3031,Gable,162.56201831125318
54 Rankins Road,Kensington,3031,Gable,224.74970301522166
10 Rourke Lane,Kensington,3031,Flat,224.74970301522166
10 Rourke Lane,Kensington,3031,Flat,224.74970301522166
10 Rourke Lane,Kensington,3031,Flat,224.74970301522166
10 Rourke Lane,Kensington,3031,Flat,224.74970301522166
56 Bellair Street,Kensington,3031,Hip,224.74970301522166
56 Bellair Street,Kensington,3031,Hip,224.74970301522166
7-9 Merino Mews,Kensington,3031,Flat,224.74970301522166
7-9 Merino Mews,Kensington,3031,Flat,224.74970301522166
10 Vale Street South,East Melbourne,3002,Gable,224.74970301522166
10 Vale Street South,East Melbourne,3002,Gable,224.74970301522166
68 Park Street,South Yarra,3141,Hip,224.74970301522166
68 Park Street,South Yarra,3141,Hip,224.74970301522166
68 Park Street,South Yarra,3141,Flat,224.74970301522166
68 Park Street,South Yarra,3141,Flat,224.74970301522166
38 Rourke Lane,Kensington,3031,Flat,224.74970301522166
38 Rourke Lane,Kensington,3031,Flat,224.74970301522166
54 Hotham Street,East Melbourne,3002,Hip,224.74970301522166
54 Hotham Street,East Melbourne,3002,Hip,224.74970301522166
606 Spencer Street,West Melbourne (Residential),3003,Flat,224.74970301522166
606 Spencer Street,West Melbourne (Residential),3003,Flat,224.74970301522166
221 Adderley Street,West Melbourne (Residential),3003,Gable,224.74970301522166
221 Adderley Street,West Melbourne (Residential),3003,Gable,8.514973519598412
21 Lansdowne Street,East Melbourne,3002,Hip,8.514973519598412
21 Lansdowne Street,East Melbourne,3002,Hip,0.06433615603159815
28 Chapman Street,North Melbourne,3051,Gable,224.74970301522166
28 Chapman Street,North Melbourne,3051,Gable,224.74970301522166
128 Kensington Road,Kensington,3031,Gable,224.74970301522166
128 Kensington Road,Kensington,3031,Gable,224.74970301522166
5-7 Cobden Street,North Melbourne,3051,Flat,224.74970301522166
5-7 Cobden Street,North Melbourne,3051,Flat,224.74970301522166
5-7 Cobden Street,North Melbourne,3051,Flat,57.17746462114474
5-7 Cobden Street,North Melbourne,3051,Flat,57.17746462114474
5-7 Cobden Street,North Melbourne,3051,Flat,224.74970301522166
5-7 Cobden Street,North Melbourne,3051,Flat,224.74970301522166
340 Cardigan Street,Carlton,3053,Flat,224.74970301522166
340 Cardigan Street,Carlton,3053,Flat,224.74970301522166
63 Gower Street,Kensington,3031,Gable,224.74970301522166
63 Gower Street,Kensington,3031,Gable,224.74970301522166
60-68 Leopold Street,South Yarra,3141,Hip,224.74970301522166
60-68 Leopold Street,South Yarra,3141,Hip,224.74970301522166
23 Canning Street,North Melbourne,3051,Flat,224.74970301522166
90-94 Pasley Street,South Yarra,3141,Hip,224.74970301522166
90-94 Pasley Street,South Yarra,3141,Hip,224.74970301522166
48 Barnett Street,Kensington,3031,Hip,224.74970301522166
48 Barnett Street,Kensington,3031,Hip,224.74970301522166
4 Cuffe Walk,Kensington,3031,Hip,224.74970301522166
50 Millswyn Street,South Yarra,3141,Hip,224.74970301522166
50 Millswyn Street,South Yarra,3141,Hip,224.74970301522166
359-385 Bourke Street,Melbourne (CBD),3000,Flat,221.63363243055198
280-292 The Avenue,Parkville,3052,Hip,221.63363243055198
280-292 The Avenue,Parkville,3052,Hip,224.74970301522166
64 Rosslyn Street,West Melbourne (Residential),3003,Flat,224.74970301522166
64 Rosslyn Street,West Melbourne (Residential),3003,Flat,224.74970301522166
75 Nicholson Street,Carlton,3053,Flat,224.74970301522166
75 Nicholson Street,Carlton,3053,Flat,56.20241439784155
32-34 Alfred Street,North Melbourne,3051,Flat,56.20241439784155
32-34 Alfred Street,North Melbourne,3051,Flat,105.35986887097108
68 Rosslyn Street,West Melbourne (Residential),3003,Gable,224.74970301522166
68 Rosslyn Street,West Melbourne (Residential),3003,Gable,224.74970301522166
31-33 McNamara Mews,Kensington,3031,Flat,224.74970301522166
31-33 McNamara Mews,Kensington,3031,Flat,224.74970301522166
116-118 George Street,East Melbourne,3002,Hip,224.74970301522166
116-118 George Street,East Melbourne,3002,Hip,224.74970301522166
107 Lothian Street,North Melbourne,3051,Flat,224.74970301522166
3-105 Lothian Street,North Melbourne,3051,Flat,13.362983275823906
107 Lothian Street,North Melbourne,3051,Flat,13.362983275823906
44 Provost Street,North Melbourne,3051,Flat,224.74970301522166
44 Provost Street,North Melbourne,3051,Flat,224.74970301522166
79 Curzon Street,North Melbourne,3051,Flat,224.74970301522166
79 Curzon Street,North Melbourne,3051,Flat,224.74970301522166
35-37 Stockmans Way,Kensington,3031,Hip,224.74970301522166
35-37 Stockmans Way,Kensington,3031,Hip,224.74970301522166
19 Southey Street,Kensington,3031,Flat,224.74970301522166
19 Southey Street,Kensington,3031,Flat,224.74970301522166
272 The Avenue,Parkville,3052,Hip,224.74970301522166
272 The Avenue,Parkville,3052,Hip,224.74970301522166
229 Elgin Street,Carlton,3053,Hip,224.74970301522166
229 Elgin Street,Carlton,3053,Hip,224.74970301522166
17 Fitzgibbon Street,Parkville,3052,Hip,224.74970301522166
17 Fitzgibbon Street,Parkville,3052,Hip,224.74970301522166
6-8 Tankard Street,Kensington,3031,Flat,224.74970301522166
6-8 Tankard Street,Kensington,3031,Flat,224.74970301522166
17 Miller Street,West Melbourne (Residential),3003,Hip,224.74970301522166
17 Miller Street,West Melbourne (Residential),3003,Hip,224.74970301522166
11 Hotham Place,North Melbourne,3051,Flat,224.74970301522166
11 Hotham Place,North Melbourne,3051,Flat,224.74970301522166
73 Barry Street,Carlton,3053,Hip,224.74970301522166
73 Barry Street,Carlton,3053,Hip,224.74970301522166
188 Canning Street,Carlton,3053,Flat,224.74970301522166
188 Canning Street,Carlton,3053,Flat,224.74970301522166
2 New Street,Kensington,3031,Flat,224.50165320572148
2 New Street,Kensington,3031,Flat,224.50165320572148
318-322 Little Bourke Street,Melbourne (CBD),3000,Hip,224.74970301522166
16 Smith Street,Kensington,3031,Flat,52.047668144002785
167 Simpson Street,East Melbourne,3002,Gable,52.047668144002785
167 Simpson Street,East Melbourne,3002,Gable,224.74970301522166
2 St Leonards Court,South Yarra,3141,Gable,224.74970301522166
2 St Leonards Court,South Yarra,3141,Gable,224.74970301522166
12 Willam Street,Parkville,3052,Hip,224.74970301522166
12 Willam Street,Parkville,3052,Hip,53.89930358924385
41 Manningham Street,Parkville,3052,Flat,53.89930358924385
41 Manningham Street,Parkville,3052,Flat,224.74970301522166
214 Drummond Street,Carlton,3053,Hip,224.74970301522166
214 Drummond Street,Carlton,3053,Hip,224.74970301522166
481-483 St Kilda Road,Melbourne (Remainder),3004,Flat,224.74970301522166
Parkside Apartments 481-483 St Kilda Road,Melbourne (Remainder),3004,Flat,224.74970301522166
441-443 King Street,West Melbourne (Residential),3003,Flat,222.18705788331158
441-443 King Street,West Melbourne (Residential),3003,Flat,222.18705788331158
70 Barnett Street,Kensington,3031,Hip,90.47318155972052
70 Barnett Street,Kensington,3031,Hip,90.47318155972052
222-230 Victoria Street,North Melbourne,3000,Flat,224.74970301522166
222-230 Victoria Street,North Melbourne,3000,Flat,224.74970301522166
8-10 Fairlie Court,South Yarra,3141,Flat,224.74970301522166
8-10 Fairlie Court,South Yarra,3141,Flat,224.74970301522166
38-40 Howlett Street,Kensington,3031,Gable,224.74970301522166
38-40 Howlett Street,Kensington,3031,Gable,224.74970301522166
18 St Martins Lane,South Yarra,3141,Hip,224.74970301522166
18 St Martins Lane,South Yarra,3141,Hip,224.74970301522166
205 George Street,East Melbourne,3002,Hip,224.74970301522166
205 George Street,East Melbourne,3002,Hip,224.74970301522166
96 Faraday Street,Carlton,3053,Flat,185.29170824199758
96 Faraday Street,Carlton,3053,Flat,185.29170824199758
96 Faraday Street,Carlton,3053,Flat,224.74970301522166
96 Faraday Street,Carlton,3053,Flat,170.01695438242598
119 Barkly Street,Carlton,3053,Flat,170.01695438242598
119 Barkly Street,Carlton,3053,Flat,163.46395998079055
237 Abbotsford Street,North Melbourne,3051,Flat,163.46395998079055
237 Abbotsford Street,North Melbourne,3051,Flat,224.74970301522166
4 Hardwick Lane,Kensington,3031,Hip,224.74970301522166
4 Hardwick Lane,Kensington,3031,Hip,224.74970301522166
14-16 Fairbairn Drive,Kensington,3031,Hip,224.74970301522166
50-60 Clifford Terrace,Kensington,3031,Flat,224.74970301522166
50-60 Clifford Terrace,Kensington,3031,Flat,224.74970301522166
34 Bunjil Way,Parkville,3052,Hip,194.00257720335043
34 Bunjil Way,Parkville,3052,Hip,194.00257720335043
81-83 Newton Street,Kensington,3031,Hip,200.34080873099592
81-83 Newton Street,Kensington,3031,Hip,200.34080873099592
154 Errol Street,North Melbourne,3051,Gable,101.84014811983903
154 Errol Street,North Melbourne,3051,Gable,169.4883767039053
9-11 Mona Place,South Yarra,3141,Hip,169.4883767039053
9-11 Mona Place,South Yarra,3141,Hip,158.51976203073505
3-5 Bangalore Street,Kensington,3031,Hip,158.51976203073505
3-5 Bangalore Street,Kensington,3031,Hip,154.16391185469075
50-52 Howlett Street,Kensington,3031,Flat,154.16391185469075
50-52 Howlett Street,Kensington,3031,Flat,164.7427305167191
17 Somerset Place,Melbourne (CBD),3000,Gable,164.7427305167191
17 Somerset Place,Melbourne (CBD),3000,Gable,224.74970301522166
223 Flemington Road,North Melbourne,3051,Gable,224.74970301522166
223 Flemington Road,North Melbourne,3051,Gable,224.74970301522166
46 Millswyn Street,South Yarra,3141,Hip,224.74970301522166
46 Millswyn Street,South Yarra,3141,Hip,224.74970301522166
41 Lambeth Street,Kensington,3031,Hip,224.74970301522166
41 Lambeth Street,Kensington,3031,Hip,224.74970301522166
114B Kensington Road,Kensington,3031,Hip,224.74970301522166
114B Kensington Road,Kensington,3031,Hip,224.74970301522166
1-5 Stockmans Way,Kensington,3031,Flat,224.74970301522166
1-5 Stockmans Way,Kensington,3031,Flat,172.31271430179353
82 Railway Place,West Melbourne (Residential),3003,Flat,172.31271430179353
82 Railway Place,West Melbourne (Residential),3003,Flat,184.6464295427983
134 Newquay Promenade,Docklands,3008,Flat,184.6464295427983
134 Newquay Promenade,Docklands,3008,Flat,224.74970301522166
16 Lothian Street,North Melbourne,3051,Flat,224.74970301522166
16 Lothian Street,North Melbourne,3051,Flat,224.74970301522166
62 Carlton Street,Carlton,3053,Gable,224.74970301522166
62 Carlton Street,Carlton,3053,Gable,224.74970301522166
113 Princes Street,Carlton,3053,Flat,224.74970301522166
113 Princes Street,Carlton,3053,Flat,224.74970301522166
26 Carroll Street,North Melbourne,3051,Gable,224.74970301522166
26 Carroll Street,North Melbourne,3051,Gable,224.74970301522166
34 Newton Street,Kensington,3031,Hip,224.74970301522166
34 Newton Street,Kensington,3031,Hip,224.74970301522166
34-36 Newton Street,Kensington,3031,Hip,224.74970301522166
112A Kensington Road,Kensington,3031,Hip,224.74970301522166
112A Kensington Road,Kensington,3031,Hip,212.6692431657731
220-226 Collins Street,Melbourne (CBD),3000,Flat,212.6692431657731
91-107 Swanston Street,Melbourne (CBD),3000,Flat,224.74970301522166
220-226 Collins Street,Melbourne (CBD),3000,Flat,224.74970301522166
54 Erskine Street,North Melbourne,3051,Hip,56.21448165359291
54 Erskine Street,North Melbourne,3051,Hip,56.21448165359291
54 Erskine Street,North Melbourne,3051,Hip,224.74970301522166
54 Erskine Street,North Melbourne,3051,Hip,224.74970301522166
5-17 Flemington Road,North Melbourne,3051,Flat,158.67617424080518
Village 5-17 Flemington Road,North Melbourne,3051,Flat,158.67617424080518
6-8 Sambell Street,Kensington,3031,Gable,224.74970301522166
6-8 Sambell Street,Kensington,3031,Gable,224.74970301522166
110 Canning Street,Carlton,3053,Flat,60.77752259598264
110 Canning Street,Carlton,3053,Flat,60.77752259598264
30 Little Curran Street,North Melbourne,3051,Flat,224.74970301522166
30 Little Curran Street,North Melbourne,3051,Flat,224.74970301522166
44 Grattan Street,Carlton,3053,Hip,3.958550150405561
44 Grattan Street,Carlton,3053,Hip,3.958550150405561
32-34 Leveson Street,North Melbourne,3051,Flat,224.74970301522166
32-34 Leveson Street,North Melbourne,3051,Flat,224.74970301522166
171-173 Gipps Street,East Melbourne,3002,Hip,224.74970301522166
171-173 Gipps Street,East Melbourne,3002,Hip,224.74970301522166
8 Harris Street,North Melbourne,3051,Flat,206.09262528713109
8 Harris Street,North Melbourne,3051,Flat,206.09262528713109
8 Harris Street,North Melbourne,3051,Gable,224.74970301522166
8 Harris Street,North Melbourne,3051,Gable,224.74970301522166
8 Harris Street,North Melbourne,3051,Flat,224.74970301522166
8 Harris Street,North Melbourne,3051,Flat,224.74970301522166
101 Hotham Street,East Melbourne,3002,Flat,224.74970301522166
"Unit 2, 101 Hotham Street",East Melbourne,3002,Flat,224.74970301522166
20 Palmerston Place,Carlton,3053,Flat,211.83559299432858
