id,common_name,scientific_name,dimensions,depth_water_requirement,volume_water_requirement,watering_general_benchmark,plant_anatomy,cycle,watering,sunlight,default_image,original_url,watering_guide
2272,Sago palm,['Cycas revoluta'],"{'type': None, 'min_value': 3, 'max_value': 10, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'foliage', 'color': ['green']}, {'part': 'stems', 'color': ['lime-green']}]",perennial,average,"['full sun', 'part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2272_cycas_revoluta/og/26712271676_6dc6c5fabc_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2272_cycas_revoluta/regular/26712271676_6dc6c5fabc_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2272_cycas_revoluta/medium/26712271676_6dc6c5fabc_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2272_cycas_revoluta/small/26712271676_6dc6c5fabc_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2272_cycas_revoluta/thumbnail/26712271676_6dc6c5fabc_b.jpg'}",https://perenual.com/storage/species_image/2272_cycas_revoluta/og/26712271676_6dc6c5fabc_b.jpg,This plant generally waters 7-10 times per day
2274,Persian violet,['Cyclamen hederifolium'],"{'type': None, 'min_value': 0.25, 'max_value': 0.5, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flowers', 'color': ['purple-white']}, {'part': 'stems', 'color': ['red-brown']}, {'part': 'leaves', 'color': ['green']}, {'part': 'veins', 'color': ['green']}]",herbaceous perennial,average,"['filtered shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/og/5983579935_e7b1779710_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/regular/5983579935_e7b1779710_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/medium/5983579935_e7b1779710_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/small/5983579935_e7b1779710_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/thumbnail/5983579935_e7b1779710_b.jpg'}",https://perenual.com/storage/species_image/2274_cyclamen_hederifolium/og/5983579935_e7b1779710_b.jpg,This plant generally waters 7-10 times per day
2275,cyclamen,['Cyclamen persicum'],"{'type': None, 'min_value': 0.5, 'max_value': 0.75, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2275_cyclamen_persicum/og/40786856302_8145c0090b_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2275_cyclamen_persicum/regular/40786856302_8145c0090b_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2275_cyclamen_persicum/medium/40786856302_8145c0090b_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2275_cyclamen_persicum/small/40786856302_8145c0090b_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2275_cyclamen_persicum/thumbnail/40786856302_8145c0090b_b.jpg'}",https://perenual.com/storage/species_image/2275_cyclamen_persicum/og/40786856302_8145c0090b_b.jpg,This plant generally waters 7-10 times per day
2277,cymbalaria,['Cymbalaria aequitriloba'],"{'type': None, 'min_value': 0.25, 'max_value': 0.25, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'flower', 'color': ['white']}, {'part': 'leaves', 'color': ['green']}, {'part': 'stems', 'color': ['lime-green']}]",herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 6, 'license_name': 'Attribution-NoDerivs License', 'license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2277_cymbalaria_aequitriloba/og/2730359080_13a1753434_b.jpg'}",https://perenual.com/storage/species_image/2277_cymbalaria_aequitriloba/og/2730359080_13a1753434_b.jpg,This plant generally waters 7-10 times per day
2288,umbrella plant,['Cyperus involucratus'],"{'type': None, 'min_value': 3, 'max_value': 6, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'foliage', 'color': ['yellow-green']}, {'part': 'midribs', 'color': ['light-green']}]",perennial,frequent,"['full sun', 'part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2288_cyperus_involucratus/og/52231830628_a56099684e_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2288_cyperus_involucratus/regular/52231830628_a56099684e_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2288_cyperus_involucratus/medium/52231830628_a56099684e_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2288_cyperus_involucratus/small/52231830628_a56099684e_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2288_cyperus_involucratus/thumbnail/52231830628_a56099684e_b.jpg'}",https://perenual.com/storage/species_image/2288_cyperus_involucratus/og/52231830628_a56099684e_b.jpg,This plant generally waters 7-10 times per day
2289,umbrella plant,"[""Cyperus involucratus 'Baby Tut'""]","{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flowers', 'color': ['pale-yellow']}, {'part': 'leaves', 'color': ['green']}, {'part': 'stems', 'color': ['green']}]",perennial,minimum,"['part sun/part shade', 'full sun']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/og/52562143899_b7b9935bed_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/regular/52562143899_b7b9935bed_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/medium/52562143899_b7b9935bed_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/small/52562143899_b7b9935bed_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/thumbnail/52562143899_b7b9935bed_b.jpg'}",https://perenual.com/storage/species_image/2289_cyperus_involucratus_baby_tut/og/52562143899_b7b9935bed_b.jpg,This plant generally waters 7-10 times per day
2290,umbrella plant,"[""Cyperus involucratus 'Gracilis'""]","{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['full sun', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/og/2560px-Starr_070308-5347_Cyperus_involucratus.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/regular/2560px-Starr_070308-5347_Cyperus_involucratus.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/medium/2560px-Starr_070308-5347_Cyperus_involucratus.jpg', 'small_url': 'https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/small/2560px-Starr_070308-5347_Cyperus_involucratus.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/thumbnail/2560px-Starr_070308-5347_Cyperus_involucratus.jpg'}",https://perenual.com/storage/species_image/2290_cyperus_involucratus_gracilis/og/2560px-Starr_070308-5347_Cyperus_involucratus.jpg,This plant generally waters 7-10 times per day
2294,Japanese holly fern,['Cyrtomium falcatum'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'leaves', 'color': ['light-green']}, {'part': 'midribs', 'color': ['dark-green']}, {'part': 'stems', 'color': ['dark-brown']}]",perennial,frequent,"['filtered shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/og/26936504270_796d7184d2_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/regular/26936504270_796d7184d2_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/medium/26936504270_796d7184d2_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/small/26936504270_796d7184d2_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/thumbnail/26936504270_796d7184d2_b.jpg'}",https://perenual.com/storage/species_image/2294_cyrtomium_falcatum/og/26936504270_796d7184d2_b.jpg,This plant generally waters 7-10 times per day
2295,Japanese holly fern,['Cyrtomium fortunei'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}","{'unit': 'inch', 'value': '1'}",[],"{'value': '2-3', 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}, {'part': 'midribs', 'color': ['dark-green']}, {'part': 'branches', 'color': ['dark-brown']}]",perennial,frequent,"['part shade', 'full shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/og/22252312293_969315ce63_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/regular/22252312293_969315ce63_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/medium/22252312293_969315ce63_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/small/22252312293_969315ce63_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/thumbnail/22252312293_969315ce63_b.jpg'}",https://perenual.com/storage/species_image/2295_cyrtomium_fortunei/og/22252312293_969315ce63_b.jpg,This plant generally waters 2-3 times per day
2322,rabbit's foot fern,['Davallia fejeensis'],"{'type': None, 'min_value': 1, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/2322_davallia_fejeensis/og/Davallia_fejeensis_27Plumosa27_kz01.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2322_davallia_fejeensis/regular/Davallia_fejeensis_27Plumosa27_kz01.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2322_davallia_fejeensis/medium/Davallia_fejeensis_27Plumosa27_kz01.jpg', 'small_url': 'https://perenual.com/storage/species_image/2322_davallia_fejeensis/small/Davallia_fejeensis_27Plumosa27_kz01.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2322_davallia_fejeensis/thumbnail/Davallia_fejeensis_27Plumosa27_kz01.jpg'}",https://perenual.com/storage/species_image/2322_davallia_fejeensis/og/Davallia_fejeensis_27Plumosa27_kz01.jpg,This plant generally waters 7-10 times per day
2323,rabbit's foot fern,"[""Davallia fejeensis 'Dwarf Ripple'""]","{'type': None, 'min_value': 0.5, 'max_value': 1.5, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}, {'part': 'petioles', 'color': ['green']}, {'part': 'stems', 'color': ['green']}]",perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/og/24874441016_691a407183_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/regular/24874441016_691a407183_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/medium/24874441016_691a407183_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/small/24874441016_691a407183_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/thumbnail/24874441016_691a407183_b.jpg'}",https://perenual.com/storage/species_image/2323_davallia_fejeensis_dwarf_ripple/og/24874441016_691a407183_b.jpg,This plant generally waters 7-10 times per day
2354,orchid,['Dendrobium (group)'],"{'type': None, 'min_value': 0.5, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '5-7', 'unit': 'days'}",[],perennial,average,['part sun/part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2354_dendrobium_group/og/24982123521_e383f1921f_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2354_dendrobium_group/regular/24982123521_e383f1921f_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2354_dendrobium_group/medium/24982123521_e383f1921f_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2354_dendrobium_group/small/24982123521_e383f1921f_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2354_dendrobium_group/thumbnail/24982123521_e383f1921f_b.jpg'}",https://perenual.com/storage/species_image/2354_dendrobium_group/og/24982123521_e383f1921f_b.jpg,This plant generally waters 5-7 times per day
2468,dumb cane,['Dieffenbachia seguine'],"{'type': None, 'min_value': 3, 'max_value': 10, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': None, 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}, {'part': 'veins', 'color': ['light-green']}, {'part': 'midribs', 'color': ['dark-green']}, {'part': 'stems', 'color': ['lime-green']}]",herbaceous perennial,average,"['filtered shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/og/24449059743_2aee995991_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/regular/24449059743_2aee995991_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/medium/24449059743_2aee995991_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/small/24449059743_2aee995991_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/thumbnail/24449059743_2aee995991_b.jpg'}",https://perenual.com/storage/species_image/2468_dieffenbachia_seguine/og/24449059743_2aee995991_b.jpg,This plant generally waters 7-10 times per day
2498,Venus fly trap,['Dionaea muscipula'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/2498_dionaea_muscipula/og/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2498_dionaea_muscipula/regular/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2498_dionaea_muscipula/medium/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg', 'small_url': 'https://perenual.com/storage/species_image/2498_dionaea_muscipula/small/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2498_dionaea_muscipula/thumbnail/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg'}",https://perenual.com/storage/species_image/2498_dionaea_muscipula/og/2560px-Dionaea_muscipula2C_exhibition_in_Botanical_garden_Brno.jpg,This plant generally waters 2-3 times per day
2499,Venus fly trap,"[""Dionaea muscipula 'Akai Ryu'""]","{'type': None, 'min_value': 5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}","[{'part': 'leaf', 'color': ['lime-green']}, {'part': 'center', 'color': ['maroon']}]",herbaceous perennial,average,"['full sun', 'part shade']","{'license': 6, 'license_name': 'Attribution-NoDerivs License', 'license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2499_dionaea_muscipula_akai_ryu/og/5638466264_af7c4be36f_b.jpg'}",https://perenual.com/storage/species_image/2499_dionaea_muscipula_akai_ryu/og/5638466264_af7c4be36f_b.jpg,This plant generally waters 2-3 times per day
2500,Venus fly trap,"[""Dionaea muscipula 'Cup-shaped'""]","{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}","[{'part': 'leaf', 'color': ['lime-green']}, {'part': 'center', 'color': ['brown-maroon']}]",herbaceous perennial,minimum,"['full sun', 'part shade']","{'license': 6, 'license_name': 'Attribution-NoDerivs License', 'license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'original_url': 'https://perenual.com/storage/species_image/2500_dionaea_muscipula_cup-shaped/og/49820887063_7c309b02a2_b.jpg'}",https://perenual.com/storage/species_image/2500_dionaea_muscipula_cup-shaped/og/49820887063_7c309b02a2_b.jpg,This plant generally waters 2-3 times per day
2501,Venus fly trap,"[""Dionaea muscipula 'King Henry'""]","{'type': None, 'min_value': 0.25, 'max_value': 0.5, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,frequent,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/og/Dionaea_muscipula_Brest.jpg', 'regular_url': 'https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/regular/Dionaea_muscipula_Brest.jpg', 'medium_url': 'https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/medium/Dionaea_muscipula_Brest.jpg', 'small_url': 'https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/small/Dionaea_muscipula_Brest.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/thumbnail/Dionaea_muscipula_Brest.jpg'}",https://perenual.com/storage/species_image/2501_dionaea_muscipula_king_henry/og/Dionaea_muscipula_Brest.jpg,This plant generally waters 2-3 times per day
